PC1,PC2
-722.3914689162916,-220.4812332154685
-808.363533761185,164.16368557019817
-872.094075788298,188.32596694215917
2249.285509070234,-701.7372496635417
-1552.2138939929378,-94.03396463166484
12891.74741156735,-3485.2657409388653
-573.8332046307096,471.8455840617165
5275.386533270541,-987.6633018907729
12087.527788304506,1380.0556155456295
-562.291429122412,412.46282710677224
11972.718959766757,-3110.5701235842603
-990.6428352107075,73.38654746736975
-867.5825063358969,-23.686236773529515
5249.153171824642,-1072.161808937918
-1128.4927151496177,89.18595761587565
6195.64973715323,-1398.846282516317
2870.3049680683844,1696.5632330259518
9883.551769980082,-3117.448685667039
-1227.9925521644018,90.28764776361189
-610.3904759617403,241.98424389669677
11644.336498749895,7670.078828334992
12614.860521829547,7423.223646145019
2202.890609422425,-876.8346566370077
-1486.1068306924717,-83.69887006116957
1389.1977324946681,-16.98713681655505
-1404.2873798710893,-85.71649768331437
-582.2811092328002,327.79501980337966
-795.5348668391564,46.66175512031569
-569.0496581546979,356.3681006575554
1270.8857197850841,-477.6949949083853
-1750.899304377289,-205.6350681814582
-719.7672222758924,292.80173866854966
-576.7143635311961,431.40725842909694
21616.562852749958,10261.473037586713
15271.863957204467,5708.704460154957
-1170.1912281800305,-205.06616468911648
-588.2643420410373,451.42685298560446
-732.8482977978153,-102.50324485471839
-1573.3037243016424,-211.2967821700493
2140.9924372043106,-1129.9716386549405
-1610.271280168283,-182.04435878284838
6169.4339528098335,-1528.5731756255486
-1037.8184334849034,10.216965263824221
-1045.6400027268405,-12.970089929920533
-1147.682233012723,141.926635156201
-725.1147783594843,-204.48424225007778
-794.6427045294726,-13.816159258823319
-661.7909552998249,28.876902441243658
-1181.955762464911,-277.28566770823187
9100.986886824545,-2145.45419280934
-713.6647921991621,1.9788652826026976
-1508.4216017480833,-212.68409565835321
-1106.0880738625387,-258.93528853683097
-1187.9602138276975,20.37504929096633
1357.4362281999968,-159.56544734384448
-1448.9929691133814,-121.55572781738032
-1284.1097862251663,-184.72740459968813
9053.58328917774,-2335.178762931287
11048.091761445772,-2622.6621780857645
-825.6667661020899,311.50283377548567
-1740.6661326453848,-215.35551507601284
-564.9126815088823,411.6530508358436
-539.3905341165796,506.8885488874221
-1445.3948928553398,-99.0608870935712
8009.687518647723,-2371.1732389737203
-1325.784682619749,-111.97072854500661
-1612.0268545527533,-163.5012677551289
-870.3429323481945,274.2603002843632
-1704.2050879305384,-193.12550987881463
15914.63367382847,-3771.8217781162857
-957.0162977867908,188.5525365800677
-760.8331576254932,-230.9647790982715
-844.6060667174025,180.21822791521615
-1755.740709504002,-206.18459089077373
-1680.7762100824168,-222.30857716352546
-1699.445933357944,-225.55333287294525
-1406.4840822292424,-79.76319883561962
-1571.5645873990898,-179.1273776897703
-1667.0462242601054,-222.14254119771184
-1031.4258716689437,190.50325078610913
-679.5565646727086,401.1295068910272
10035.324373088184,-2527.8426296303624
-1600.930498393923,-238.06444592374794
10087.171429375072,-2357.576283598002
8173.62307278695,-1749.6171530121655
9027.855524508932,-2435.8383317956013
-800.4288059624242,342.81675624741376
10387.963265726265,2826.733120749198
-1266.9602243631289,1.6684183428541814
-559.5867547954831,431.5079568408231
-698.217945549711,281.0381665714509
-690.8698573070355,407.09969859670014
429.1793787962422,256.8983292907599
424.4287293506552,211.38055421931332
-1204.836306463227,-106.74795831370349
-1288.1232405655428,-141.2399823141621
-1316.9801901370797,-267.77590258771215
-867.6224432016173,126.05878330373653
9146.257457975764,-1999.877309445072
407.8854723718616,168.44454850689473
-1126.3153414210533,-124.38144727322702
-1258.0199904293017,7.55533032196746
-1361.3832998863877,-37.98672237587894
-1249.4432087593677,67.66273594494842
-897.670661927242,281.0335330548555
-552.3383188013415,486.83241487938767
9892.217670417833,900.3069514046757
-1241.3713627466113,-90.3806930527856
-1164.4595013331746,-144.4655519640366
-1092.6426066242948,70.83361594594842
-768.2539303405372,311.0771394596684
16518.514978724907,10536.458565272496
17452.400108895,6164.76080502371
-1089.6048048633274,169.08483000412807
-1635.8254449834005,-248.30503627928994
-618.0485578035325,199.72134829080446
-1172.1311507239675,86.42036459791942
-589.7548634349212,305.6259022461803
-560.9532151809078,429.8806282303244
-1236.7746665283826,-232.96135768687896
-788.2485976441177,-314.9194561400901
-587.6978255884912,441.0895379473475
-1273.6762336723632,-135.39735879086464
-1403.6371187119507,-47.052235660263534
-1634.0070908341465,-140.69504808251634
-731.036825064388,-240.56958657688688
11015.746605330154,-2737.8931734784196
-565.3170411080102,400.8217273719695
-671.7387783005379,67.44546537894584
-922.8933165503652,128.99842695016437
-1127.592372881291,28.64702064069013
-739.455341427072,180.8615192107732
-798.2509184376886,126.88202793369882
11089.061438048398,-2504.913556381861
2364.7812508295447,-245.54739616817807
398.93744205148846,109.96863848630014
-756.8310463747191,250.05326119545205
-1442.1147750615464,-68.48458993335089
-688.5652783614319,-63.27859633400013
-613.174082732065,227.33735946360534
-1181.1753696338665,-222.858663176363
-1023.9948450766277,77.60583070603693
-538.253821173929,502.4894006763004
-947.8462096562371,166.27322664536345
-1188.6752412396309,90.86484313756281
-1325.9333287699567,-88.76552412477875
-1212.6774697881751,116.22692229570563
-769.06815041616,308.07425864768084
-1003.18888545001,75.47327509831652
-1741.994779224774,-210.27145083043501
435.7919999093408,200.75317969419345
-644.0756149277397,109.89833622690836
-1141.2983046650984,-37.84130554556123
-1441.795779911804,-232.77385091494543
-742.2240905152336,334.04445843376686
1395.207658259267,0.006491943405507072
-1478.6130800390483,-43.9604477274149
-745.0596364755469,272.7112573918523
-736.5832977042387,356.1373197039692
11671.100922550431,7713.002000709919
7240.0909721995085,2622.6490415083795
1263.2583691329648,-510.2925636972159
-661.6715271292419,103.3912902990908
-537.5408015032231,509.85578659785983
-1360.614478302984,-152.83230898112083
-802.0870439282791,107.1904678889641
-1040.7523532148673,212.56518957914412
-812.564257881752,336.3341535561764
-542.6315062675712,501.6912136770485
-595.040398725243,376.3865687870631
9146.945491900511,-1996.5117589521171
-687.9611130401213,295.580310074565
-955.3838756025206,82.94053989338116
-556.8297177204734,412.73541470686007
-1445.9882649524925,-104.85579093103506
16882.43281474859,-4024.7457998149016
10968.075205679903,-2927.484265112796
-966.1375644472129,248.88384895812763
-1180.6521023728965,-341.8450651311574
-978.4245735580193,31.812190569435842
11019.353992957067,-2723.6212617796864
-1115.706939445431,-86.79133079411659
-991.5552296536316,-0.4512997350793171
-731.0817063715424,-228.19619764312225
-1270.9063370839538,58.241123056155374
-1066.5010565357832,99.92199251824675
-1500.8765538742891,-125.55736463801843
-1359.7019843507865,22.552412638620126
-1529.0033817163858,-196.54476189561368
-895.2622738573991,-15.182479826473383
19721.294913963524,-5012.594780825337
-845.297288606645,-42.04734130715008
-1368.9952836640277,-1.6476841251337078
-722.0040493522124,234.44570775097307
-1156.8569309741088,86.97719276343818
-580.1250287252744,358.97016305319266
-1367.7763279250194,-1.6048905336286907
-636.3877412206634,114.87261524230658
-989.2632365470373,-152.41897857178233
-642.7666696087126,106.33800122281045
-1366.7157835032917,-124.92676776245825
-992.654336299136,117.5768189914829
17206.350177694312,5204.469958352154
8070.528438365534,-2152.543497506809
423.1691553003045,233.1176811885704
-1524.5271569337062,-177.2374180733429
9640.022771694708,-69.83901657901094
-1239.2625592705724,-2.2486299013349935
-731.9936560457297,332.7724441891414
-699.9836034723016,214.95314317124465
-782.297880006802,250.0870517474609
-1083.7228400864174,158.46766918248298
-1579.4956652563671,-115.86303476836336
-543.6464622237302,489.8806342845096
1376.1289955063792,-78.11076658444185
-1285.8969351097917,-91.45711945293151
-1319.9659013573225,41.15952926657317
-770.7313487262369,305.40718345869584
-1349.9956746412886,-202.62937979473404
15091.506928171446,8919.853738596898
1264.1270975368427,-510.59621165934936
-601.9812746726104,437.8794627574931
-635.2382486561019,369.83877610141974
-1080.6955357525576,-3.5260794511813174
-784.3679311628549,232.6229260728538
-1521.2016016294028,-35.52489717093161
-681.6525324111756,83.01632826545486
-1402.374266415115,-72.14532309602697
-737.019869271259,320.53914537134324
13592.54185317056,7187.845841052637
-797.4720900438659,321.46578268611256
1172.7543700736471,-860.2163553704249
-1564.4134647343067,-159.94990316985348
-1091.3418893951398,124.85896948224806
-963.6123958890497,68.50604971562686
-1172.898404225618,71.22332649600534
-960.457867901113,-38.44479183882342
-1143.2179694307422,104.60697090760354
-920.6669879682446,164.67203081408238
-626.7531478390702,154.6482513682989
2215.014838232538,-823.4489557679536
-1378.0621462803203,-126.00899134590121
-1039.6248010357758,191.07455533601106
-557.9932437342391,436.89042707229453
-847.2874677836552,93.11161731076922
-659.9100995385622,42.07474282691996
-544.6494393647363,474.1303214076088
